P1,P1_lat,P1_lon,P2,P2_lat,P2_lon,Dist,Az12,Az21,BackAz12,BackAz21,Reason
I069,38.89642237002393,-77.00659984972448,Chk52,38.89358765171932,-76.99952509051057,0.428583689079386,117.14304857860566,297.14749078602426,117.14749078602426,297.14304857860566,Dist factor of:3.0000
KS,38.790339,-77.051444,H23,38.93923731423045,-77.08834070412745,10.462007580731798,349.04742343873903,169.02427130281077,349.0242713028108,169.0474234387391,Dist multiple:0.4755
KS,38.790339,-77.051444,H56,38.91681538320637,-77.06120140091524,8.740211712555126,356.5508929026706,176.54477176621393,356.5447717662139,176.55089290267063,Dist multiple:0.8740
Chk02,38.83591588236636,-76.98066122302069,Chk45,38.94732510830963,-77.02188334594942,7.9999166884670325,343.8849346362463,163.85905334504224,343.85905334504224,163.88493463624627,Dist multiple:4.0000
Chk02,38.83591588236636,-76.98066122302069,H24,38.91738246946505,-77.0704105785321,7.416126569439487,319.2946826969629,139.23835186663598,319.238351866636,139.29468269696292,Dist multiple:0.6180
Chk02,38.83591588236636,-76.98066122302069,H56,38.91681538320637,-77.06120140091524,7.071171713244935,322.1348559494059,142.0843055349163,322.0843055349163,142.1348559494059,Dist multiple:1.4142
Chk04,38.93525554614944,-76.9884528433251,SF03,38.77367519361357,-76.97215841432278,11.180425498023208,175.48629995376345,355.4965221822406,175.4965221822406,355.4862999537635,Dist multiple:2.2361
Chk05,38.94213905894748,-77.01099576844469,Chk21,38.87280409544193,-76.94019736733574,6.118458595637903,141.39390075630007,321.43836673298773,141.43836673298773,321.39390075630007,Dist multiple:0.8740
Chk06,38.92609741015503,-76.95853332476764,Chk23b,38.90969480185885,-76.97387114815113,1.401210536492789,216.15323815496288,36.143602840494054,216.14360284049405,36.15323815496288,Dist factor of:2.8025
Chk06,38.92609741015503,-76.95853332476764,Chk54,38.68922831692476,-77.04351796976675,16.97073707706962,195.70753300558377,15.654272325566154,195.65427232556615,15.707533005583741,Dist multiple:1.4142
Chk08,38.8580454440363,-77.07846439947777,Chk19,38.98909790584569,-77.04677082443145,9.2000193245866,10.687968464541193,190.70788101790643,10.707881017906402,190.6879684645412,Dist multiple:1.3143
Chk23a,38.90863930872903,-76.97546834269932,Chk23c,38.90964452291605,-76.97239108771012,0.17976322114121232,67.3098435492701,247.31177633381242,67.31177633381242,247.3098435492701,Dist factor of:1.6180
Chk23a,38.90863930872903,-76.97546834269932,H43,38.87451597139456,-77.146392815978,9.510298080113122,255.72375171805754,75.61643696494782,255.6164369649478,75.72375171805754,Dist multiple:0.4755
Chk23b,38.90969480185885,-76.97387114815113,H70a,38.87147694689254,-77.06775220195667,5.706573104048238,242.51492720584454,62.45598536640934,242.45598536640932,62.514927205844515,Dist multiple:0.4755
Chk23c,38.90964452291605,-76.97239108771012,Chk21,38.87280409544193,-76.94019736733574,3.0773667429815807,145.65900803626772,325.67922066701345,145.67922066701345,325.6590080362677,Dist multiple:1.5388
Chk23c,38.90964452291605,-76.97239108771012,H60,38.93132296535497,-76.91720945574568,3.32843246793396,63.28517236920484,243.3198397486921,63.31983974869206,243.28517236920484,Dist multiple:0.4755
Chk11,38.89433083867851,-77.13554467903445,Chk45,38.94732510830963,-77.02188334594942,7.132844387812749,59.133730189689054,239.20513748041265,59.205137480412645,239.13373018968906,Dist multiple:0.4755
Chk12,38.88869436289873,-76.9425428132187,RK,38.85513800000002,-77.02356040000001,4.944123225997625,242.10935835570132,62.05851320790734,242.05851320790734,62.10935835570132,Dist multiple:0.6180
Chk12,38.88869436289873,-76.9425428132187,Pk04,38.77550687860945,-78.20406185227269,68.50994192534722,263.85197741142963,83.06093421852377,263.06093421852376,83.85197741142963,Dist multiple:1.0705
Chk13,38.97800673083694,-77.0340714747954,Chj24,38.97126514652496,-77.06832915730651,1.9023685981120035,255.8611078816931,75.83956061096067,255.8395606109607,75.8611078816931,Dist multiple:0.4755
Chk13,38.97800673083694,-77.0340714747954,Chk38,38.85493665631558,-77.0022595046106,8.660844581467149,168.57327076185126,348.5932546323632,168.59325463236314,348.5732707618513,Dist multiple:1.7321
